387.6,0.52245
387.6,0.52825
387.6,0.51664
430.66,0.89977
473.73,0.99846
473.73,0.96943
516.8,1.4803
516.8,1.4861
516.8,1.4687
516.8,1.9563
516.8,1.9621
516.8,1.9505
516.8,2.322
516.8,2.3162
516.8,2.3104
516.8,2.8212
516.8,2.827
516.8,2.8328
516.8,3.2624
516.8,3.2682
516.8,3.2566
172.27,3.8777
172.27,3.8835
172.27,3.8719
172.27,4.2493
172.27,4.2434
172.27,4.226
215.33,4.7659
215.33,4.7833
215.33,4.7891
172.27,5.596
172.27,5.6018
516.8,5.4451
516.8,5.8863
516.8,5.9037
516.8,5.8688
172.27,6.6409
172.27,6.6467
172.27,6.6525
215.33,7.1634
215.33,7.1692
215.33,7.1459
215.33,7.1866
215.33,7.1924
215.33,7.2098
129.2,7.8541
258.4,7.6916
129.2,7.86
172.27,8.3418
215.33,8.5275
172.27,8.3882
172.27,8.8874
387.6,8.899
215.33,8.8932
172.27,9.3983
172.27,9.3925
172.27,9.4041
215.33,10.234
172.27,9.7408
172.27,9.735
215.33,10.24
215.33,10.234
215.33,10.246
516.8,10.942
516.8,10.948
516.8,10.937
516.8,11.436
516.8,11.453
516.8,11.291
172.27,12.185
172.27,12.179
172.27,12.19
215.33,12.672
258.4,12.672
258.4,12.69
172.27,12.835
129.2,13.003
215.33,12.875
516.8,13.479
516.8,13.299
516.8,13.473
516.8,14.054
516.8,14.06
516.8,14.071
387.6,14.408
516.8,14.431
516.8,14.385
172.27,15.256
172.27,14.913
172.27,14.919
215.33,15.755
215.33,15.761
215.33,15.749
215.33,15.882
172.27,16.306
172.27,16.295
172.27,16.625
172.27,16.446
129.2,16.475
215.33,17.16
172.27,17.165
215.33,17.165
172.27,17.699
172.27,17.705
172.27,17.694
258.4,18.187
215.33,18.187
215.33,18.193
129.2,18.518
344.53,18.622
344.53,18.669
172.27,19.406
129.2,19.215
172.27,19.4
172.27,19.917
387.6,19.923
215.33,19.569
516.8,20.428
516.8,20.434
516.8,20.439
516.8,20.451
516.8,20.526
516.8,20.521
516.8,21.153
516.8,21.159
516.8,21.148
258.4,21.502
258.4,21.525
258.4,21.496
215.33,22.483
215.33,22.489
215.33,22.494
473.73,22.616
473.73,22.61
473.73,22.651
430.66,23.011
430.66,23.005
430.66,23.017
215.33,23.702
430.66,23.528
430.66,23.591
215.33,24.108
215.33,24.131
215.33,24.097
172.27,24.909
172.27,24.903
129.2,24.747
215.33,25.304
215.33,25.368
215.33,25.31
258.4,25.989
215.33,25.606
258.4,25.995
301.46,26.453
301.46,26.448
301.46,26.36
301.46,27.045
301.46,27.051
301.46,27.074
301.46,27.103
301.46,27.121
301.46,27.109
559.86,27.91
559.86,27.916
559.86,27.905
258.4,28.137
473.73,28.427
258.4,28.131
258.4,28.74
258.4,28.729
258.4,28.735
258.4,29.251
258.4,29.275
258.4,29.321
258.4,29.658
258.4,29.646
258.4,29.663
172.27,30.436
215.33,30.627
129.2,30.25
215.33,30.987
258.4,30.668
172.27,30.981
473.73,31.492
473.73,31.469
473.73,31.475
258.4,31.962
258.4,31.956
516.8,32.189
516.8,32.223
516.8,32.229
516.8,32.218
258.4,33.222
215.33,33.222
215.33,33.216
473.73,33.268
473.73,33.263
473.73,33.274
430.66,33.919
430.66,33.913
430.66,33.936
215.33,34.267
215.33,34.244
215.33,34.435
646,34.818
646,34.824
646,34.847
172.27,35.637
430.66,35.265
430.66,35.289
172.27,35.968
215.33,36.142
172.27,35.962
215.33,36.763
215.33,36.757
215.33,36.792
258.4,37.001
258.4,37.007
258.4,37.03
602.93,37.634
602.93,37.692
602.93,37.68
602.93,38.156
602.93,38.162
602.93,38.168
516.8,38.725
516.8,38.719
516.8,38.731
602.93,38.986
602.93,38.98
602.93,38.992
258.4,39.845
258.4,39.84
258.4,39.863
258.4,39.909
258.4,39.915
258.4,39.985
258.4,40.652
258.4,40.414
258.4,40.438
258.4,40.896
258.4,40.89
258.4,40.885
430.66,41.906
430.66,41.9
430.66,41.895
430.66,42.011
430.66,42.028
430.66,41.906
646,42.556
646,42.551
646,42.562
990.53,43.218
990.53,43.212
990.53,43.23
990.53,43.95
990.53,43.944
990.53,43.897
646,44.46
646,44.455
646,44.449
689.06,44.658
689.06,44.652
689.06,44.635
344.53,45.209
344.53,45.215
344.53,45.035
344.53,45.732
344.53,45.598
344.53,45.604
1033.6,46.184
1033.6,46.179
1033.6,46.19
344.53,46.637
344.53,46.591
344.53,46.585
602.93,47.479
602.93,47.485
602.93,47.473
689.06,47.578
689.06,47.624
689.06,47.572
301.46,48.547
301.46,48.524
301.46,48.53
301.46,48.547
301.46,48.582
301.46,48.605
301.46,49.075
301.46,49.157
301.46,49.151
559.86,49.94
559.86,49.935
602.93,50.068
344.53,50.341
344.53,50.347
344.53,50.335
602.93,50.62
602.93,50.614
602.93,50.625
258.4,51.589
301.46,51.27
301.46,51.142
301.46,51.693
301.46,51.676
301.46,51.688
86.133,52.175
86.133,52.193
129.2,52.181
516.8,52.965
516.8,52.971
473.73,52.918
602.93,53.371
602.93,53.487
602.93,53.481
602.93,53.864
602.93,53.847
602.93,53.876
602.93,54.625
602.93,54.619
602.93,54.457
602.93,54.898
602.93,54.892
602.93,54.886
602.93,55.554
602.93,55.56
602.93,55.565
516.8,55.815
516.8,55.809
516.8,55.722
215.33,56.343
215.33,56.366
215.33,56.361
215.33,56.964
215.33,56.941
215.33,56.947
215.33,57.237
215.33,57.231
258.4,57.243
602.93,58.032
602.93,58.027
559.86,58.015
258.4,58.491
258.4,58.421
1033.6,58.543
215.33,59.043
258.4,59.147
258.4,59.112
430.66,59.757
215.33,59.391
430.66,59.786
430.66,59.971
430.66,59.786
