646,0.33669
646,0.34249
646,0.33088
516.8,0.5805
516.8,0.5863
516.8,0.57469
516.8,1.0507
516.8,1.0565
516.8,1.0449
516.8,1.5732
516.8,1.5673
516.8,1.579
602.93,2.3452
602.93,2.3684
602.93,2.3742
646,2.8038
646,2.8154
646,2.8328
473.73,3.5701
473.73,3.5643
473.73,3.5759
473.73,3.5991
473.73,3.5933
646,3.8371
646,4.3247
646,4.3305
646,4.3363
689.06,4.8239
689.06,4.8298
689.06,4.8356
430.66,5.5786
430.66,5.5728
430.66,5.5844
689.06,6.0778
689.06,6.0836
689.06,6.0894
689.06,6.1475
689.06,6.1533
689.06,6.1591
689.06,7.0937
689.06,7.0879
689.06,7.0995
689.06,7.1692
689.06,7.175
689.06,7.1808
516.8,7.8135
516.8,7.8077
516.8,7.8193
516.8,8.3592
215.33,8.5914
215.33,8.6088
258.4,8.9455
301.46,9.0558
258.4,8.9513
258.4,9.6885
258.4,9.6827
301.46,9.6827
301.46,9.8917
301.46,9.8453
258.4,9.9265
258.4,10.24
301.46,10.24
258.4,10.234
301.46,11.117
301.46,11.064
301.46,11.122
516.8,11.738
516.8,11.743
516.8,11.761
516.8,11.802
516.8,11.796
516.8,11.778
215.33,12.44
344.53,12.446
344.53,12.452
516.8,13.137
387.6,13.195
516.8,13.142
344.53,13.479
344.53,13.468
344.53,13.485
516.8,14.135
516.8,14.129
516.8,14.141
215.33,14.495
215.33,14.507
215.33,14.512
516.8,15.157
516.8,15.151
516.8,15.163
344.53,15.732
344.53,15.726
344.53,15.708
473.73,16.26
473.73,16.254
473.73,16.3
1162.8,16.869
1162.8,16.863
1162.8,16.875
1248.9,17.183
775.2,17.276
775.2,17.316
775.2,17.386
775.2,17.392
775.2,17.467
516.8,18.181
516.8,18.187
516.8,18.175
301.46,18.756
301.46,18.762
301.46,18.768
258.4,19.156
258.4,19.151
258.4,19.162
775.2,19.505
775.2,19.499
775.2,19.511
387.6,20.225
387.6,20.219
387.6,20.23
732.13,20.509
732.13,20.515
732.13,20.503
430.66,21.06
430.66,21.055
430.66,21.066
344.53,21.548
344.53,21.554
344.53,21.937
344.53,22.233
344.53,22.227
344.53,22.239
215.33,22.959
215.33,22.965
215.33,22.982
215.33,23.214
215.33,23.208
387.6,23.22
215.33,23.557
215.33,23.713
215.33,23.591
689.06,24.346
646,24.335
646,24.329
430.66,24.996
430.66,25.002
473.73,25.025
775.2,25.478
775.2,25.472
775.2,25.536
1076.7,25.606
1076.7,25.6
1076.7,25.594
301.46,26.54
301.46,26.535
301.46,26.546
1205.9,26.877
1205.9,26.883
1162.8,26.865
775.2,27.394
775.2,27.371
775.2,27.388
473.73,27.725
1119.7,27.649
473.73,27.73
689.06,28.584
689.06,28.59
689.06,28.578
689.06,28.793
689.06,28.665
689.06,28.659
1162.8,29.338
1162.8,29.333
387.6,29.28
344.53,29.785
172.27,29.71
344.53,29.791
215.33,30.534
215.33,30.54
215.33,30.505
215.33,31.068
215.33,31.074
215.33,31.08
215.33,31.364
215.33,31.312
172.27,31.312
689.06,31.846
689.06,31.945
689.06,31.852
172.27,32.316
473.73,32.641
473.73,32.647
258.4,33.164
258.4,33.158
258.4,33.146
1292,33.634
1292,33.628
1292,33.64
516.8,33.994
516.8,33.988
1033.6,33.866
646,34.609
646,34.638
646,34.627
689.06,35.062
689.06,35.056
689.06,35.068
1162.8,35.393
1162.8,35.399
1162.8,35.405
516.8,35.817
516.8,35.811
516.8,35.805
430.66,36.484
430.66,36.328
430.66,36.351
516.8,37.309
258.4,37.309
1550.4,37.303
516.8,37.32
516.8,37.314
516.8,37.326
516.8,37.849
516.8,37.843
516.8,37.854
215.33,38.679
215.33,38.673
215.33,38.661
516.8,39.294
516.8,39.288
516.8,39.3
516.8,39.816
559.86,39.48
516.8,39.811
1421.2,39.944
1421.2,40.031
1421.2,40.037
258.4,40.554
258.4,40.571
258.4,40.565
387.6,41.366
387.6,41.372
387.6,41.361
387.6,41.471
387.6,41.465
387.6,41.477
301.46,42.411
301.46,42.417
301.46,42.405
301.46,42.417
1722.7,42.899
1722.7,42.905
301.46,43.375
301.46,43.381
301.46,43.404
559.86,43.862
301.46,43.445
301.46,43.45
1076.7,43.984
1076.7,43.99
1076.7,43.979
689.06,44.925
1593.5,44.693
1593.5,44.698
301.46,45.447
301.46,45.441
1636.5,45.116
516.8,45.865
516.8,45.871
516.8,45.859
775.2,46.039
775.2,46.045
775.2,46.034
2067.2,46.573
1765.7,46.782
1765.7,46.777
1335.1,47.177
1335.1,47.171
1335.1,47.183
516.8,47.88
516.8,47.885
1550.4,47.909
473.73,48.541
473.73,48.547
473.73,48.536
473.73,48.576
516.8,48.576
473.73,48.57
215.33,49.569
258.4,49.569
473.73,49.371
602.93,49.65
602.93,49.644
602.93,49.656
602.93,50.387
602.93,50.393
602.93,50.381
861.33,50.666
861.33,50.672
1464.3,50.654
516.8,51.159
473.73,51.159
258.4,51.119
258.4,51.902
258.4,51.995
258.4,51.926
516.8,52.169
516.8,52.175
516.8,52.164
516.8,52.651
516.8,52.657
516.8,52.645
646,53.656
646,53.65
430.66,53.458
646,53.934
646,53.94
689.06,53.934
646,54.451
646,54.457
689.06,54.457
1636.5,54.77
1636.5,54.764
1636.5,54.758
1765.7,55.577
1765.7,55.583
1765.7,55.571
1722.7,55.716
559.86,55.705
559.86,55.699
1033.6,56.454
1981.1,56.268
1981.1,56.274
1679.6,57.226
1679.6,57.231
1722.7,57.231
1722.7,57.255
1722.7,57.249
1722.7,57.26
602.93,57.742
1421.2,57.87
1421.2,57.864
818.26,58.526
775.2,58.514
775.2,58.508
559.86,59.147
559.86,59.141
904.39,58.909
516.8,59.46
516.8,59.455
516.8,59.466
516.8,59.983
516.8,59.989
516.8,59.977
172.27,60.621
172.27,60.616
172.27,60.627
1636.5,61.301
1636.5,61.295
1636.5,61.306
1593.5,61.73
1636.5,61.753
516.8,61.69
646,61.87
646,61.864
646,61.875
301.46,62.793
301.46,62.822
301.46,62.798
258.4,63.315
258.4,63.147
258.4,63.309
258.4,63.495
258.4,63.512
258.4,63.518
258.4,63.89
258.4,63.872
602.93,64.041
215.33,64.639
215.33,64.633
215.33,64.731
301.46,65.091
301.46,64.993
301.46,64.987
1550.4,65.544
1550.4,65.55
1550.4,65.538
775.2,66.293
775.2,66.287
775.2,66.281
602.93,66.81
559.86,66.804
602.93,66.815
646,67.309
646,67.315
646,67.32
646,67.471
646,67.466
646,67.477
2325.6,68.122
2325.6,68.069
2368.7,68.116
516.8,68.783
516.8,68.789
516.8,68.778
516.8,68.981
516.8,68.986
516.8,68.998
516.8,69.532
516.8,69.538
516.8,69.55
387.6,70.298
775.2,70.339
387.6,70.304
646,70.85
646,70.844
646,70.972
689.06,71.425
689.06,71.43
689.06,71.419
2067.2,71.872
2067.2,71.877
2110.3,71.912
689.06,72.284
689.06,72.29
516.8,72.278
689.06,72.777
689.06,72.783
516.8,72.771
1722.7,73.404
1722.7,73.41
1722.7,73.392
1636.5,73.718
1636.5,73.863
1636.5,73.857
602.93,74.368
602.93,74.362
602.93,74.356
602.93,74.884
602.93,74.89
1464.3,74.908
646,75.575
646,75.587
646,75.593
2024.1,75.865
1981.1,75.767
2024.1,76.034
646,76.626
775.2,76.37
646,76.62
387.6,76.823
387.6,76.817
387.6,76.829
689.06,77.595
646,77.595
689.06,77.589
689.06,77.938
215.33,77.822
689.06,77.758
129.2,78.501
129.2,78.507
689.06,78.228
646,78.861
646,78.867
646,78.855
689.06,79.412
689.06,79.406
689.06,79.418
2067.2,80.091
2067.2,80.086
215.33,79.865
2067.2,80.446
2067.2,80.602
2067.2,80.44
1378.1,81.043
1378.1,81.038
516.8,80.817
689.06,81.694
689.06,81.699
689.06,81.688
602.93,82.164
602.93,82.158
689.06,81.816
602.93,82.454
602.93,82.46
602.93,82.274
1507.3,82.808
1507.3,82.814
1507.3,82.843
1162.8,83.696
1162.8,83.702
1162.8,83.691
1162.8,83.853
1162.8,83.859
1162.8,83.847
215.33,84.637
215.33,84.666
215.33,84.631
215.33,85.043
215.33,84.915
215.33,85.06
602.93,85.711
602.93,85.705
602.93,85.722
430.66,85.838
430.66,85.844
430.66,85.85
344.53,86.518
344.53,86.535
344.53,86.523
689.06,87.336
689.06,87.342
689.06,87.348
516.8,87.719
516.8,87.725
516.8,87.655
516.8,87.928
516.8,87.934
516.8,87.922
516.8,88.66
516.8,88.654
516.8,88.665
301.46,89.008
301.46,89.014
301.46,89.031
516.8,89.675
516.8,89.681
516.8,89.67
516.8,89.925
516.8,89.931
516.8,89.966
215.33,90.918
215.33,90.912
215.33,90.906
430.66,91.086
430.66,91.092
430.66,91.08
387.6,91.707
387.6,91.701
387.6,91.713
516.8,92.259
516.8,92.253
516.8,92.264
602.93,92.74
602.93,92.746
602.93,92.735
