861.33,10.652,1,166.91,0.052245,0.7327
861.33,10.658,1,165.27,0.005805,1.0955
258.4,11.093,1,205.93,0.43537,-3.0081
258.4,11.099,1,180.1,0.005805,0.14609
430.66,11.401,1,182.2,0.30186,1.8194
430.66,11.407,1,195.64,0.005805,-0.93354
430.66,11.413,1,167.06,0.005805,2.5475
258.4,12.19,1,180.91,0.77787,-1.0927
215.33,12.225,1,189.52,0.03483,-0.399
215.33,12.231,1,185.9,0.005805,1.4464
602.93,12.759,1,171.85,0.52825,0.015436
602.93,12.765,1,196.91,0.005805,-2.6751
602.93,12.771,1,216.76,0.005805,0.72207
602.93,12.777,1,204.52,0.005805,-2.2732
602.93,12.783,1,181.44,0.005805,0.95535
602.93,12.788,1,170.78,0.005805,-2.1697
344.53,13.375,1,169.45,0.5863,0.99231
344.53,13.38,1,177.24,0.005805,1.2605
344.53,13.392,1,184.99,0.01161,2.4976
344.53,13.398,1,189.66,0.005805,2.7319
344.53,13.41,1,171.83,0.01161,-2.3843
344.53,13.415,1,164.5,0.005805,-2.114
258.4,13.886,1,236.47,0.4702,-2.8898
516.8,13.891,1,234.78,0.005805,0.78666
516.8,13.897,1,229.62,0.005805,0.9424
516.8,13.903,1,200.02,0.005805,1.4779
559.86,13.909,1,229.46,0.005805,-0.76424
559.86,13.915,1,254.12,0.005805,0.43118
559.86,13.92,1,266.86,0.005805,1.7853
559.86,13.926,1,261,0.005805,-2.9606
559.86,13.932,1,246.15,0.005805,-1.2568
559.86,13.938,1,228.25,0.005805,0.56208
559.86,13.944,1,207.33,0.005805,2.5483
559.86,13.949,1,206.72,0.005805,-1.6572
559.86,13.955,1,221.25,0.005805,0.33856
559.86,13.961,1,223.71,0.005805,2.2291
559.86,13.967,1,201.25,0.005805,-2.1814
559.86,13.973,1,168.97,0.005805,-0.1741
559.86,14.002,1,171.28,0.029025,-1.6144
258.4,14.443,1,188.78,0.44118,0.83818
258.4,14.449,1,199.53,0.005805,-1.9783
258.4,14.454,1,204.16,0.005805,1.3532
172.27,14.925,1,167.26,0.4702,-1.6362
172.27,14.93,1,175.28,0.005805,-1.2361
172.27,14.936,1,192.95,0.005805,-0.65903
172.27,14.942,1,210.01,0.005805,-0.01818
215.33,14.948,1,238,0.005805,-2.4479
215.33,14.954,1,258.14,0.005805,-1.4605
215.33,14.959,1,270.96,0.005805,-0.3462
215.33,14.965,1,278.66,0.005805,0.98741
215.33,14.971,1,263.92,0.005805,2.6058
258.4,14.977,1,215.9,0.005805,1.5015
258.4,14.983,1,254.78,0.005805,-2.0009
258.4,14.988,1,214.44,0.005805,1.1658
559.86,14.994,1,229.18,0.005805,0.82715
559.86,15,1,253.49,0.005805,2.6091
602.93,15.006,1,262.9,0.005805,1.6375
602.93,15.012,1,283.63,0.005805,-1.9236
602.93,15.018,1,261.73,0.005805,1.0619
602.93,15.023,1,227.7,0.005805,-2.0813
602.93,15.029,1,189.47,0.005805,1.1596
172.27,15.041,1,173.96,0.01161,-1.2222
86.133,15.052,1,163.8,0.01161,-2.9205
258.4,15.569,1,234.28,0.51664,-1.6431
258.4,15.575,1,324.25,0.005805,1.5454
258.4,15.581,1,310.12,0.005805,-1.5028
258.4,15.586,1,233.91,0.005805,1.7393
258.4,15.604,1,174.62,0.017415,0.034131
258.4,16.132,1,182.69,0.52825,-2.2526
258.4,16.138,1,206.99,0.005805,1.3682
301.46,16.144,1,203.27,0.005805,1.87
301.46,16.149,1,206.68,0.005805,-0.16793
258.4,16.701,1,189.09,0.55147,1.1408
258.4,16.707,1,224.28,0.005805,-1.5369
258.4,16.713,1,228.81,0.005805,1.8065
258.4,16.718,1,173.37,0.005805,-0.89825
258.4,16.724,1,189.45,0.005805,2.6857
258.4,16.73,1,164.36,0.005805,-0.38371
430.66,17.264,1,163.56,0.53406,2.2543
430.66,17.27,1,204.79,0.005805,-1.1785
430.66,17.276,1,171.18,0.005805,2.19
473.73,17.281,1,196.18,0.005805,-3.0461
473.73,17.287,1,194.71,0.005805,1.8942
516.8,17.293,1,221.18,0.005805,-1.9676
516.8,17.299,1,239.86,0.005805,-2.215
516.8,17.305,1,223.55,0.005805,-2.0796
516.8,17.31,1,192.59,0.005805,-1.5069
559.86,17.316,1,211.24,0.005805,2.5796
559.86,17.322,1,231.92,0.005805,-2.6195
559.86,17.328,1,249.66,0.005805,-1.5279
559.86,17.334,1,250.58,0.005805,-0.4404
559.86,17.34,1,242.15,0.005805,0.65981
559.86,17.345,1,238.75,0.005805,1.7451
559.86,17.351,1,227.46,0.005805,2.7818
559.86,17.357,1,208.39,0.005805,-2.5724
516.8,17.363,1,190.29,0.005805,1.3411
516.8,17.369,1,181.41,0.005805,2.0913
516.8,17.374,1,169.58,0.005805,2.8624
258.4,17.833,1,185.15,0.45859,1.2684
258.4,17.839,1,224.26,0.005805,-1.8877
129.2,18.384,1,181.46,0.54567,-0.34274
387.6,18.39,1,162.33,0.005805,-2.9799
430.66,18.396,1,171.28,0.005805,2.3399
430.66,18.402,1,190.89,0.005805,-1.0284
215.33,18.408,1,195.44,0.005805,-3.008
473.73,18.413,1,200.68,0.005805,-2.8605
473.73,18.419,1,209.46,0.005805,1.8825
473.73,18.425,1,190.58,0.005805,0.76028
516.8,18.431,1,194.76,0.005805,3.077
516.8,18.437,1,219.07,0.005805,2.549
516.8,18.442,1,213.13,0.005805,2.2407
516.8,18.448,1,193.8,0.005805,2.0776
516.8,18.454,1,172.03,0.005805,2.0451
86.133,18.46,1,165.7,0.005805,1.0093
86.133,18.466,1,174.16,0.005805,-1.6704
86.133,18.471,1,180.44,0.005805,1.9455
86.133,18.477,1,182.58,0.005805,-0.73043
86.133,18.483,1,182.59,0.005805,2.8497
86.133,18.489,1,178.42,0.005805,0.13022
86.133,18.495,1,171.19,0.005805,-2.5019
86.133,18.5,1,169.08,0.005805,1.2106
86.133,18.506,1,171.95,0.005805,-1.4192
86.133,18.512,1,175.52,0.005805,2.1224
86.133,18.518,1,166.33,0.005805,-0.63573
258.4,18.663,1,162.85,0.14512,-1.3628
258.4,18.692,1,171.26,0.029025,3.0912
258.4,18.698,1,167.99,0.005805,0.13112
258.4,18.727,1,170.98,0.029025,-1.506
258.4,18.733,1,175.31,0.005805,1.9167
258.4,18.739,1,163.58,0.005805,-1.0663
258.4,18.826,1,164.69,0.087075,-0.42151
258.4,18.843,1,164.89,0.017415,-2.8815
258.4,18.849,1,167.69,0.005805,0.56497
258.4,18.855,1,175.56,0.005805,-2.262
258.4,18.884,1,175.44,0.029025,2.0805
258.4,18.889,1,165.55,0.005805,-0.88382
559.86,18.953,1,220.18,0.063855,-0.56483
559.86,18.959,1,263.74,0.005805,0.67276
559.86,18.965,1,241.46,0.005805,2.0298
689.06,19.522,1,165.86,0.55728,-2.2529
689.06,19.528,1,174.48,0.005805,-2.169
215.33,19.574,1,166.82,0.04644,-2.2084
86.133,19.586,1,189.08,0.01161,-2.0218
86.133,19.592,1,180.88,0.005805,1.4694
947.46,19.766,1,167.1,0.17415,1.5372
947.46,19.772,1,176.21,0.005805,-2.1245
947.46,19.778,1,183.65,0.005805,0.57719
947.46,19.783,1,184.59,0.005805,-2.9268
947.46,19.789,1,181.43,0.005805,-0.10577
947.46,19.795,1,173.88,0.005805,2.7162
947.46,19.801,1,163.96,0.005805,-0.75519
947.46,19.807,1,162.21,0.005805,2.0382
947.46,19.812,1,167.39,0.005805,-1.4092
947.46,19.818,1,170.45,0.005805,1.4887
947.46,19.824,1,172.01,0.005805,-1.8758
947.46,19.83,1,174.7,0.005805,1.1022
947.46,19.836,1,172.58,0.005805,-2.124
516.8,19.905,1,177.87,0.06966,-1.3521
559.86,19.911,1,162.91,0.005805,2.5949
215.33,20.091,1,163.88,0.17995,0.62189
215.33,20.126,1,165.23,0.03483,-0.17242
947.46,20.207,1,162.25,0.08127,-2.0156
947.46,20.213,1,181.16,0.005805,1.1493
947.46,20.219,1,192.99,0.005805,-2.0255
947.46,20.225,1,188.87,0.005805,1.0171
947.46,20.23,1,169.27,0.005805,-2.2679
689.06,20.474,1,187.45,0.24381,-2.3153
689.06,20.48,1,219.96,0.005805,-2.1249
689.06,20.486,1,209.66,0.005805,-1.9845
689.06,20.492,1,166.32,0.005805,-2.0317
646,20.608,1,167.08,0.1161,-1.7101
646,20.614,1,203.89,0.005805,-3.1203
646,20.619,1,234.18,0.005805,1.61
646,20.625,1,206.44,0.005805,-0.2469
602.93,20.631,1,207.95,0.005805,0.309
602.93,20.637,1,192.95,0.005805,-2.5691
473.73,20.689,1,199.34,0.052245,1.9063
473.73,20.695,1,227.2,0.005805,0.67532
473.73,20.701,1,224.36,0.005805,-0.35609
516.8,20.706,1,225.24,0.005805,1.9685
516.8,20.712,1,230.2,0.005805,1.3889
516.8,20.718,1,229.8,0.005805,0.96264
516.8,20.724,1,230.7,0.005805,0.65642
516.8,20.73,1,238.9,0.005805,0.46871
516.8,20.735,1,241.74,0.005805,0.35917
516.8,20.741,1,221.19,0.005805,0.35057
516.8,20.747,1,195.22,0.005805,0.5791
516.8,20.753,1,191.56,0.005805,0.92321
516.8,20.759,1,198.56,0.005805,1.2411
516.8,20.764,1,195.11,0.005805,1.5179
516.8,20.77,1,173.68,0.005805,1.7945
516.8,20.846,1,164.12,0.075465,3.0046
516.8,20.857,1,162.3,0.01161,3.0133
516.8,20.863,1,169.4,0.005805,2.7667
516.8,20.869,1,165.22,0.005805,2.3918
473.73,21.246,1,163.03,0.37732,-1.4948
473.73,21.252,1,179.64,0.005805,-3.0925
516.8,21.275,1,187.83,0.02322,-3.0691
516.8,21.281,1,228.37,0.005805,2.8667
516.8,21.287,1,257.32,0.005805,2.6205
516.8,21.293,1,268.52,0.005805,2.3928
516.8,21.299,1,266.7,0.005805,2.1993
516.8,21.304,1,254.63,0.005805,2.0072
516.8,21.31,1,240.39,0.005805,1.7224
516.8,21.316,1,218.4,0.005805,1.3097
516.8,21.322,1,193.15,0.005805,0.78471
516.8,21.328,1,167.02,0.005805,0.21759
86.133,21.833,1,163.79,0.50503,2.8808
86.133,21.838,1,187.35,0.005805,0.051948
86.133,21.844,1,171.85,0.005805,-3.0021
86.133,21.85,1,167.41,0.005805,0.23208
86.133,21.856,1,180.01,0.005805,-2.3765
86.133,21.862,1,205.26,0.005805,1.4298
86.133,21.867,1,204.31,0.005805,-1.0976
86.133,21.873,1,219.74,0.005805,2.7099
86.133,21.879,1,263.79,0.005805,0.067998
86.133,21.885,1,264.89,0.005805,-2.6418
86.133,21.891,1,244.59,0.005805,1.0263
86.133,21.896,1,239.04,0.005805,-1.5668
86.133,21.902,1,245.31,0.005805,2.0588
86.133,21.908,1,252.06,0.005805,-0.63312
86.133,21.914,1,248.37,0.005805,2.9765
86.133,21.92,1,238.1,0.005805,0.31179
86.133,21.925,1,229,0.005805,-2.397
86.133,21.931,1,218.87,0.005805,1.1865
86.133,21.937,1,211.42,0.005805,-1.4825
86.133,21.943,1,204.21,0.005805,2.157
86.133,21.949,1,194.7,0.005805,-0.51942
86.133,21.954,1,182.95,0.005805,3.059
86.133,21.96,1,176.86,0.005805,0.35512
86.133,21.966,1,174.22,0.005805,-2.3354
86.133,21.972,1,171.27,0.005805,1.2446
516.8,22.187,1,200.58,0.21478,-1.7403
516.8,22.192,1,245.96,0.005805,-1.7798
516.8,22.198,1,248.61,0.005805,-1.5395
559.86,22.204,1,219.24,0.005805,2.2066
559.86,22.21,1,236.33,0.005805,-3.0729
559.86,22.216,1,250.01,0.005805,-1.8498
559.86,22.221,1,259.99,0.005805,-0.43742
559.86,22.227,1,252.76,0.005805,1.173
559.86,22.233,1,238.95,0.005805,2.9433
559.86,22.239,1,217.98,0.005805,-1.5483
559.86,22.245,1,190.83,0.005805,0.24533
559.86,22.251,1,169.43,0.005805,2.0376
129.2,22.959,1,173.11,0.70821,-1.6528
129.2,22.965,1,192.07,0.005805,2.6284
129.2,22.97,1,165.39,0.005805,0.73063
129.2,23.545,1,211.9,0.57469,-2.4806
129.2,23.551,1,247.26,0.005805,2.1445
129.2,23.557,1,194.7,0.005805,0.44964
301.46,23.62,1,174.3,0.063855,1.2911
732.13,24.143,1,168.79,0.52245,-1.6441
775.2,24.16,1,162.23,0.017415,2.236
775.2,24.166,1,172.8,0.005805,-1.0541
129.2,24.723,1,184.18,0.55728,2.4691
129.2,24.729,1,205.52,0.005805,0.53311
129.2,24.735,1,191.63,0.005805,-1.4979
387.6,24.741,1,183.07,0.005805,0.40034
387.6,24.747,1,211.21,0.005805,2.2078
387.6,24.752,1,208.56,0.005805,-2.3276
387.6,24.758,1,167.48,0.005805,-0.45016
215.33,25.31,1,187.64,0.55147,-2.3888
430.66,25.321,1,164.03,0.01161,0.20095
430.66,25.327,1,172.16,0.005805,-3.0336
258.4,25.333,1,223.95,0.005805,0.55177
129.2,25.339,1,180.38,0.005805,-0.62884
215.33,25.35,1,183.32,0.01161,2.891
215.33,25.356,1,234.32,0.005805,-1.6063
86.133,25.362,1,187.55,0.005805,2.7115
86.133,25.368,1,194.5,0.005805,-0.3417
86.133,25.374,1,180.79,0.005805,2.9325
86.133,25.379,1,166.89,0.005805,-0.18933
86.133,25.385,1,169.05,0.005805,3.0441
86.133,25.391,1,184.98,0.005805,0.082161
86.133,25.397,1,192.47,0.005805,-2.9027
86.133,25.403,1,174.62,0.005805,0.2811
86.133,25.408,1,166.5,0.005805,-2.9468
86.133,25.414,1,173.42,0.005805,0.21845
172.27,25.879,1,166.25,0.4644,1.8688
172.27,25.884,1,185.82,0.005805,1.7068
172.27,25.89,1,169.23,0.005805,1.7135
215.33,25.913,1,187.64,0.02322,1.1968
215.33,25.925,1,165.07,0.01161,-2.7466
258.4,25.931,1,171.02,0.005805,3.0206
602.93,26.494,1,194.04,0.56308,-1.2961
646,26.5,1,201.81,0.005805,-1.0081
646,26.506,1,257.01,0.005805,-2.9157
646,26.511,1,247.02,0.005805,1.8724
646,26.517,1,193.37,0.005805,0.66595
689.06,26.529,1,166.25,0.01161,2.2605
689.06,26.535,1,176.73,0.005805,1.5594
689.06,26.54,1,182.83,0.005805,0.94936
86.133,26.546,1,217,0.005805,-2.4953
86.133,26.552,1,209.79,0.005805,0.72227
86.133,26.558,1,182.33,0.005805,-2.3656
86.133,26.564,1,167.11,0.005805,0.82764
86.133,26.569,1,176.37,0.005805,-2.1881
86.133,26.575,1,179.09,0.005805,1.0931
86.133,26.581,1,168.47,0.005805,-2.0278
86.133,26.587,1,169.92,0.005805,1.0417
86.133,26.593,1,175.83,0.005805,-2.0347
86.133,26.598,1,163.35,0.005805,1.2162
86.133,26.61,1,164.52,0.01161,1.1538
86.133,26.616,1,166.88,0.005805,-1.8998
258.4,27.051,1,238.84,0.43537,0.62158
258.4,27.057,1,222.99,0.005805,-2.1581
258.4,27.063,1,197.97,0.005805,1.5379
258.4,27.069,1,194.95,0.005805,-1.0117
258.4,27.074,1,218.26,0.005805,2.4704
215.33,27.08,1,169.4,0.005805,1.4368
215.33,27.092,1,178.81,0.01161,-2.6174
172.27,27.638,1,164.36,0.54567,-0.65428
172.27,27.643,1,183.98,0.005805,-0.40733
258.4,27.649,1,174.95,0.005805,1.1671
602.93,27.655,1,172.84,0.005805,0.00042339
258.4,27.661,1,168.81,0.005805,1.7302
258.4,27.667,1,171.06,0.005805,-1.1362
86.133,27.707,1,166.3,0.040635,0.21219
86.133,27.713,1,203.07,0.005805,-3.0392
86.133,27.719,1,224.42,0.005805,0.15285
86.133,27.725,1,204.29,0.005805,-2.8552
86.133,27.73,1,180.53,0.005805,0.37778
86.133,27.736,1,180.28,0.005805,-2.6864
86.133,27.742,1,184.98,0.005805,0.5455
86.133,27.748,1,184.82,0.005805,-2.5349
86.133,27.754,1,177.27,0.005805,0.62029
86.133,27.759,1,174.42,0.005805,-2.5593
86.133,27.765,1,174.73,0.005805,0.59627
86.133,27.771,1,165.64,0.005805,-2.4515
86.133,27.788,1,164.01,0.017415,0.74536
258.4,28.224,1,179.26,0.43537,2.358
258.4,28.23,1,173.25,0.005805,-0.76566
258.4,28.241,1,168.31,0.01161,0.30955
258.4,28.247,1,176.42,0.005805,-2.7509
86.133,28.81,1,179.7,0.56308,-1.3921
86.133,28.816,1,230.48,0.005805,1.6093
86.133,28.822,1,237.95,0.005805,-1.5691
86.133,28.828,1,221.2,0.005805,1.6198
86.133,28.833,1,207.71,0.005805,-1.3874
86.133,28.839,1,193.77,0.005805,1.8841
86.133,28.845,1,182.04,0.005805,-1.1729
86.133,28.851,1,182.57,0.005805,2.0147
86.133,28.857,1,187.9,0.005805,-1.1143
86.133,28.862,1,194.02,0.005805,2.0505
86.133,28.868,1,187.31,0.005805,-1.0455
86.133,28.874,1,177.34,0.005805,2.1288
86.133,28.88,1,175.83,0.005805,-0.9524
86.133,28.886,1,174.12,0.005805,2.2504
86.133,28.891,1,163.54,0.005805,-0.90156
258.4,29.367,1,188.44,0.47601,3.1233
258.4,29.373,1,191.35,0.005805,-0.068503
775.2,29.948,1,180.95,0.57469,-1.3453
86.133,29.954,1,184.63,0.005805,-0.71199
86.133,29.96,1,186.44,0.005805,2.3426
86.133,29.965,1,185.26,0.005805,-0.76252
86.133,29.971,1,183.61,0.005805,2.4955
86.133,29.977,1,177.97,0.005805,-0.56646
86.133,29.983,1,173.13,0.005805,2.6435
86.133,29.989,1,184.2,0.005805,-0.39036
86.133,29.994,1,196.7,0.005805,2.8801
86.133,30,1,187.77,0.005805,-0.19176
86.133,30.006,1,178.55,0.005805,2.9431
86.133,30.012,1,178.25,0.005805,-0.15001
86.133,30.018,1,169.98,0.005805,3.1171
473.73,30.482,1,172.4,0.4644,0.99324
473.73,30.488,1,176.95,0.005805,-0.48027
473.73,30.494,1,186.69,0.005805,-1.5122
516.8,30.499,1,206.38,0.005805,0.74952
516.8,30.505,1,212.55,0.005805,0.24117
516.8,30.511,1,220.14,0.005805,-0.08384
516.8,30.517,1,234.27,0.005805,-0.15511
516.8,30.523,1,237.94,0.005805,-0.0051957
516.8,30.528,1,228.34,0.005805,0.25927
516.8,30.534,1,204.95,0.005805,0.6604
516.8,30.54,1,206.03,0.005805,1.1768
516.8,30.546,1,206.67,0.005805,1.6493
516.8,30.552,1,198.34,0.005805,2.1766
516.8,30.557,1,188.87,0.005805,2.7585
516.8,30.563,1,188.8,0.005805,-2.8937
516.8,30.569,1,201.67,0.005805,-2.358
516.8,30.575,1,207.41,0.005805,-1.9163
516.8,30.581,1,206.46,0.005805,-1.5281
516.8,30.586,1,202.35,0.005805,-1.1624
516.8,30.592,1,207.45,0.005805,-0.85085
516.8,30.598,1,207.32,0.005805,-0.62115
516.8,30.604,1,210.24,0.005805,-0.41564
516.8,30.61,1,212.87,0.005805,-0.22597
516.8,30.616,1,218.9,0.005805,-0.033591
516.8,30.621,1,218.34,0.005805,0.092683
516.8,30.627,1,210.17,0.005805,0.24482
516.8,30.633,1,210.45,0.005805,0.38929
516.8,30.639,1,205.77,0.005805,0.51087
516.8,30.645,1,199.41,0.005805,0.59049
516.8,30.65,1,182.5,0.005805,0.66379
516.8,30.656,1,171.37,0.005805,0.81011
516.8,30.662,1,165.12,0.005805,0.97287
516.8,30.685,1,162.99,0.02322,2.0624
516.8,30.691,1,179.16,0.005805,2.3753
516.8,30.697,1,188.61,0.005805,2.6757
516.8,30.703,1,195.17,0.005805,3.024
516.8,30.708,1,200.58,0.005805,-2.91
516.8,30.714,1,198.2,0.005805,-2.5395
516.8,30.72,1,194.18,0.005805,-2.1147
516.8,30.726,1,192.13,0.005805,-1.6742
516.8,30.732,1,186.37,0.005805,-1.2362
516.8,30.737,1,177.57,0.005805,-0.74908
516.8,30.743,1,171.74,0.005805,-0.21126
516.8,30.749,1,175.76,0.005805,0.3338
516.8,30.755,1,176.47,0.005805,0.82335
516.8,30.761,1,177.06,0.005805,1.3211
516.8,30.766,1,178.79,0.005805,1.7704
516.8,30.772,1,177.51,0.005805,2.1439
516.8,30.778,1,174.45,0.005805,2.4633
516.8,30.784,1,177.67,0.005805,2.7622
516.8,30.79,1,162.87,0.005805,2.8945
775.2,30.871,1,174.04,0.08127,-0.77524
775.2,30.877,1,183.5,0.005805,2.5452
775.2,30.883,1,173.67,0.005805,-0.66752
86.133,31.103,1,176.48,0.22059,2.8037
86.133,31.109,1,192.9,0.005805,-0.23203
86.133,31.115,1,188.75,0.005805,3.0918
86.133,31.121,1,200.24,0.005805,0.065581
86.133,31.126,1,205.78,0.005805,-2.9573
86.133,31.132,1,197.88,0.005805,0.28422
86.133,31.138,1,197.59,0.005805,-2.7976
86.133,31.144,1,196.89,0.005805,0.39991
86.133,31.15,1,181.83,0.005805,-2.718
86.133,31.155,1,172.64,0.005805,0.44152
86.133,31.161,1,175.13,0.005805,-2.6676
86.133,31.167,1,173.88,0.005805,0.50395
86.133,31.173,1,169.64,0.005805,-2.593
86.133,31.179,1,165.88,0.005805,0.59831
86.133,31.184,1,163.07,0.005805,-2.491
258.4,31.44,1,171.71,0.25542,-1.6575
258.4,31.446,1,186.52,0.005805,1.3727
258.4,31.451,1,176.24,0.005805,-1.7217
258.4,31.457,1,173.15,0.005805,1.4874
258.4,31.463,1,182.32,0.005805,-1.4626
258.4,31.469,1,177.7,0.005805,2.0272
258.4,31.486,1,162.89,0.017415,0.23592
258.4,31.492,1,163.86,0.005805,-2.4021
258.4,31.498,1,164.89,0.005805,1.2057
258.4,31.504,1,171.79,0.005805,-1.5305
258.4,31.509,1,174.84,0.005805,2.0171
258.4,31.515,1,167.44,0.005805,-0.7667
258.4,31.544,1,173.8,0.029025,-3.0186
258.4,31.55,1,175.05,0.005805,0.2192
258.4,31.556,1,162.56,0.005805,-2.8879
258.4,31.568,1,166.51,0.01161,-3.0383
258.4,31.573,1,164.72,0.005805,-0.05097
258.4,31.579,1,172.72,0.005805,2.8772
258.4,31.585,1,176.27,0.005805,-0.51259
258.4,31.591,1,175.02,0.005805,2.2157
258.4,31.597,1,174.97,0.005805,-1.5018
215.33,31.602,1,174.06,0.005805,-2.2386
215.33,31.608,1,206.17,0.005805,-0.14359
215.33,31.614,1,198.05,0.005805,1.6216
689.06,31.637,1,164.37,0.02322,-0.033841
732.13,31.643,1,191.59,0.005805,-2.5395
732.13,31.649,1,213.82,0.005805,-1.106
258.4,31.655,1,211.43,0.005805,0.47574
258.4,31.66,1,231.43,0.005805,-2.422
258.4,31.666,1,205.22,0.005805,0.84272
258.4,31.672,1,167.44,0.005805,-2.0004
818.26,31.678,1,175.57,0.005805,2.9749
775.2,31.684,1,187.35,0.005805,-2.4465
775.2,31.689,1,210.48,0.005805,1.2206
775.2,31.695,1,202.44,0.005805,-1.6785
775.2,31.701,1,171.35,0.005805,1.3938
430.66,32.194,1,173.31,0.49342,1.5641
430.66,32.2,1,201.45,0.005805,-1.455
